review_batch,reviewed_at,epic_id,manual_label,manual_label_family,training_eligibility,cnn_score,cnn_interpretation,manual_vs_cnn_status,error_family,candidate_survivor_score,gatevetter_score,primary_depth_snr,odd_even_depth_ratio,oot_to_depth,candidate_period_count,alias_risk,trusted_period_validation,manual_reason,reason_status
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_212021367,reject_as_noise_or_artifact,negative,possible_future_training_example,0.665681004524231,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.479556,0.479556,1.6873319352506528,0.7013175308028216,0.3039859819072673,25,low,true,Weak low-SNR folded dip in a variable raw light curve with sparse event-stack support; no reliable transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211593145,variable_or_possible_eb,negative,possible_future_training_example,0.3474382162094116,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.448775,0.448775,7.6477587314226305,0.6892616988063184,0.2791256227764542,13,low,true,Deep broad eclipse/variable-like morphology with secondary/phase structure; exclude from planet-candidate promotion.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211610125,false_positive_eb_or_variable,negative,possible_future_training_example,0.7902117371559143,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,2.127441193152872,,,21,period_ambiguous,false,Period-ambiguous short-period variability with primary/secondary-like structure and broad phased modulation; not planet-like.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211716614,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8311887979507446,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.31587375073432566,,,34,period_ambiguous,false,No coherent folded transit; event stack and zoom are noisy and period ambiguous despite high CNN score.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211432167,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7813312411308289,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.4554013943682703,,,28,period_ambiguous,false,Very shallow ambiguous structure with no convincing transit zoom or event-stack support.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_200008946,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8514007925987244,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.075611795053948,,,29,period_ambiguous,false,K2 noise/banding dominates the packet; folded and event-stack evidence are sparse and inconsistent.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211685323,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7898876070976257,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.22183296377933814,,,25,period_ambiguous,false,Systematics-dominated raw trend and period-ambiguous weak folded feature; no missed candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211534290,reject_as_noise_or_artifact,negative,possible_future_training_example,0.9209124445915222,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.534411,0.35,1.2062567922008116,,,32,period_ambiguous,false,Ambiguous low-SNR folded feature in a variable/systematics-dominated light curve without stable transit support.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211766291,false_positive_eb_or_variable,negative,possible_future_training_example,0.8025738596916199,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.481158,0.35,1.5588961679777438,,,31,period_ambiguous,false,Sharp eclipse-like dip occurs in strong stellar variability with period ambiguity and non-planet-like odd/even context.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211383838,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7919552326202393,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.47638,0.35,1.2926415676567196,,,20,period_ambiguous,false,Low-amplitude ambiguous folded trend with no reliable event-stack recurrence; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211946205,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7848796844482422,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.473196,0.35,1.2347233294409274,,,27,period_ambiguous,false,Period-ambiguous feature in a systematics-dominated light curve; event stack is not strong enough for a candidate-like hold.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211976999,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8452466130256653,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.500361,0.35,0.5939268520801737,,,31,period_ambiguous,false,Noisy high-CNN packet with period ambiguity and inconsistent event-stack support; no candidate-like recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211411882,variable_or_possible_eb,negative,possible_future_training_example,0.634781002998352,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.552188,0.55,4.022836495522236,0.7878735351240049,0.5722962449582402,19,moderate,true,"Broad primary-like phase structure, secondary/phase context, and raw variability make this EB/variable-like rather than a clean planet hold.",complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211696209,reject_as_noise_or_artifact,negative,possible_future_training_example,0.647198498249054,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.571239,0.55,1295.9006975065056,0.8827304676105221,0.35155693496535034,17,low,true,Weak shallow folded feature in a strongly variable raw light curve with poor candidate isolation; no reliable transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211768258,variable_or_possible_eb,negative,possible_future_training_example,0.6338663101196289,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.552637,0.55,4.552071555416434,0.7658236360818308,0.5363642381951682,17,moderate,true,Coherent stellar variability and broad folded/secondary context dominate the shallow dip.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211845034,variable_or_possible_eb,negative,possible_future_training_example,0.7680732011795044,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.612272,0.55,4.085369817164888,0.8328765330779406,0.5237218652929974,18,low,true,Deep broad EB/variable-like morphology with strong periodic raw variability and non-planet-like event structure.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211905009,reject_as_noise_or_artifact,negative,possible_future_training_example,0.6366862058639526,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.526509,0.526509,0.446409103510806,0.9199467573419821,2.498447803569859,25,low,true,Low-SNR ambiguous folded feature with sparse event-stack support and no clean recurrence.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211931266,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7650788426399231,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.524285,0.524285,0.7504810266641823,0.7445915963144052,1.544608365009945,29,moderate,true,Noisy period-ambiguous packet with weak folded evidence and no convincing transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211778092,variable_or_possible_eb,negative,possible_future_training_example,0.6681172847747803,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.507518,0.507518,4.22473025820619,,,19,period_ambiguous,false,Raw light curve is dominated by coherent variability and the folded feature is broad/ambiguous rather than candidate-like.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211950430,variable_or_possible_eb,negative,possible_future_training_example,0.3510212302207947,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.445378,0.445378,4.565004424883991,0.9392617409935399,0.3316961262790405,16,low,true,"Deep broad eclipse-like morphology, strong raw variability, and large secondary/phase structure are EB/variable-like.",complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211396385,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7836157083511353,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.6715909672168959,,,26,period_ambiguous,false,High-CNN period-ambiguous reject has a narrow noisy dip but inconsistent event-stack and secondary context; no candidate recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211953962,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8109058141708374,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.33926392355872026,,,28,period_ambiguous,false,Very shallow noisy folded dip with weak event-stack support and no stable transit-like recurrence.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211721876,reject_as_noise_or_artifact,negative,possible_future_training_example,0.9282636046409607,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.15223501721674962,,,29,period_ambiguous,false,High-CNN packet is dominated by systematics and isolated spikes; folded/zoom support is not candidate-like.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211722736,false_positive_eb_or_variable,negative,possible_future_training_example,0.7189310789108276,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.3093307447863978,0.5453394678554762,0.9037601758453272,28,low,true,Broad variable-like folded morphology with OOT structure and weak odd/even support; reject remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211492164,false_positive_eb_or_variable,negative,possible_future_training_example,0.6493303179740906,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.0,0.0,14.711557493523955,,,16,period_ambiguous,false,"Strong raw variability plus primary/secondary eclipse-like features indicate EB/variable contamination, not a planet candidate.",complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211563488,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7944686412811279,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.477511,0.35,1.251423082443181,,,30,period_ambiguous,false,Systematics-dominated raw trend and noisy period-ambiguous fold; no missed candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211753405,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8222863674163818,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.490029,0.35,0.8108525515274343,,,28,period_ambiguous,false,Noisy ambiguous folded feature with weak inconsistent event-stack support; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_212021968,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8039118647575378,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.48176,0.35,0.7270818213561308,,,32,period_ambiguous,false,High-CNN noise/systematics packet with broad scatter and no coherent repeatable transit signal.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_211978488,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7940189242362976,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.477309,0.35,0.8029781056272711,,,24,period_ambiguous,false,Weak period-ambiguous dip in a trend/systematics-dominated light curve; no candidate-like recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_10_manual_review,2026-06-23,EPIC_212009056,reject_as_noise_or_artifact,negative,possible_future_training_example,0.832016110420227,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.494407,0.35,0.6237841923823934,,,30,period_ambiguous,false,Noisy folded evidence and inconsistent event stack do not support a reliable candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211311608,variable_or_possible_eb,negative,possible_future_training_example,0.7356254458427429,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.571031,0.55,2.739596537924537,0.997734157943285,1.0182622057896416,18,low,true,"Broad phase structure, secondary context, and odd/even scatter are EB/variable-like rather than a clean planet hold.",complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_212019726,variable_or_possible_eb,negative,possible_future_training_example,0.6865441799163818,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.548945,0.548945,2.880100029298208,0.8673582814999931,0.5989679953643524,14,low,true,Strong stellar variability and broad deep folded morphology dominate; not a planet-like transit recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_200008990,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7572017312049866,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.520741,0.520741,0.17011114308409958,0.6766014190491838,2.601739221806045,20,moderate,true,K2 packet is noise/systematics dominated with no reliable repeatable transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_212075775,variable_or_possible_eb,negative,possible_future_training_example,0.6695659160614014,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.514963,0.514963,8.4050887949031,,,19,period_ambiguous,false,Coherent raw variability plus primary/secondary phase structure make this EB/variable-like.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211358886,variable_or_possible_eb,negative,possible_future_training_example,0.5941582322120667,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.507371,0.507371,2.286690270236189,0.8509033782793896,0.5704578464499306,20,low,true,Strong periodic raw variability and broad folded/event-stack morphology are variable-like rather than candidate-like.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211995639,false_positive_eb_or_variable,negative,possible_future_training_example,0.7145642042160034,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.5635526072335935,,,27,period_ambiguous,false,Broad phase modulation and period ambiguity indicate a variable/EB false positive rather than a clean transit.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211915085,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8188912272453308,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.2864094144819592,,,15,period_ambiguous,false,Dominated by a large instrumental/artifact excursion and sparse inconsistent event support.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211972431,false_positive_eb_or_variable,negative,possible_future_training_example,0.7517145276069641,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.42714464510099787,,,27,period_ambiguous,false,"Low-SNR periodic phase structure and broad event-stack trend are variable-like, not planet-like.",complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211755452,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7361118793487549,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.3404779863344821,,,30,period_ambiguous,false,Noisy high-CNN packet with isolated spike-like structure and no coherent repeatable transit.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211698963,false_positive_eb_or_variable,negative,possible_future_training_example,0.682655394077301,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.842266710936327,,,23,period_ambiguous,false,Variable-like raw trend and broad phased structure outweigh the shallow ambiguous dip.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211904513,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7749831676483154,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.468742,0.35,1.6426690040220104,,,31,period_ambiguous,false,Systematics-dominated raw trend with ambiguous noisy folded evidence and no candidate recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211895138,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8135552406311035,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.4861,0.35,0.9535126002656348,,,31,period_ambiguous,false,Period-ambiguous noisy dip with unavailable odd/even and weak event-stack support.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211944929,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8636740446090698,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.508653,0.35,0.641056294174401,,,33,period_ambiguous,false,Noisy folded feature in a strong trend/systematics packet; no reliable transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211933577,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7541691064834595,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.459376,0.35,0.9591934685096919,,,31,period_ambiguous,false,Weak ambiguous dip in noisy systematics-dominated views; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_11_manual_review,2026-06-23,EPIC_211884720,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8844542503356934,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.518004,0.35,0.4680422616633502,,,32,period_ambiguous,false,Noisy period-ambiguous packet with scattered event-stack support and no missed candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211402632,variable_or_possible_eb,negative,possible_future_training_example,0.6050750017166138,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.599665,0.55,4.542028345989811,0.9584079345541394,0.46468731876320896,15,low,true,Broad deep folded morphology and raw variability are EB/variable-like rather than a clean planet hold.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211683861,variable_or_possible_eb,negative,possible_future_training_example,0.6449044942855835,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.619361,0.55,5.6330380634085016,0.9745932371135368,0.46757966104165694,13,moderate,true,Strong raw variability and broad deep phase structure dominate; not a candidate-like transit recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211793748,variable_or_possible_eb,negative,possible_future_training_example,0.6676928400993347,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.509994,0.509994,5.865928767497514,,,18,period_ambiguous,false,Broad deep variable-like morphology with ambiguous period support; keep out of candidate queue.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211678611,variable_or_possible_eb,negative,possible_future_training_example,0.5096492767333984,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.469342,0.469342,2.8846740626214227,0.996996109174938,0.5662383937971701,16,low,true,Broad/deep folded structure and variable context are more consistent with EB or stellar variability than a clean transit.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211313403,false_positive_eb_or_variable,negative,possible_future_training_example,0.8608989715576172,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.5238388552217814,,,23,period_ambiguous,false,Very broad periodic EB/variable-like folded morphology; reject sanity does not reveal a planet-like miss.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211936869,false_positive_eb_or_variable,negative,possible_future_training_example,0.808516263961792,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.755572824724323,,,27,period_ambiguous,false,Broad V-shaped folded structure and variable raw context indicate an EB/variable false positive.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211887839,reject_as_noise_or_artifact,negative,possible_future_training_example,0.9309815168380737,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.5201249085144776,,,31,period_ambiguous,false,High-CNN packet is essentially flat/noisy after folding with no reliable event-stack transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211412628,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7891924381256104,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.7078479354334897,,,31,period_ambiguous,false,Weak noisy ambiguous dip with low SNR and no convincing repeatable transit support.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211509129,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7751744985580444,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.8113686322913702,,,31,period_ambiguous,false,Noisy low-SNR packet with ambiguous folded structure; no missed candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211891774,false_positive_eb_or_variable,negative,possible_future_training_example,0.8632087707519531,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.508444,0.35,1.6849717667282282,,,25,period_ambiguous,false,Broad sinusoidal phase modulation and period ambiguity are variable-like rather than planet-like.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211976838,false_positive_eb_or_variable,negative,possible_future_training_example,0.7675607204437256,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.465402,0.35,2.7031495923669984,,,20,period_ambiguous,false,"Broad deep folded morphology with structured raw variability is EB/variable-like, not a clean transit.",complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211708484,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7729148864746094,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.467812,0.35,1.1607229580683007,,,25,period_ambiguous,false,Very shallow noisy folded feature on a strong trend with weak repeatable event support.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211759880,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7726039886474609,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.467672,0.35,0.9368621792227888,,,25,period_ambiguous,false,Systematics-dominated raw trend and weak folded dip do not support a candidate-like recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_12_manual_review,2026-06-23,EPIC_211982300,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7636145949363708,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.463627,0.35,0.7703641645951942,,,28,period_ambiguous,false,Weak noisy low-SNR dip in a trend-dominated packet; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211842777,uncertain_hold_positive,hold,exclude_for_now,0.6753541231155396,moderate_high_morphology_score,manual_hold_excluded_from_training_for_now,not_error_hold_case,0.732932,0.6,5.552710670844642,0.9973880443189926,0.010637252017439341,24,low,true,"Narrow repeatable folded dip with good SNR and low alias risk, but strong raw variability keeps it as a conservative positive hold.",complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211904163,variable_or_possible_eb,negative,possible_future_training_example,0.791871190071106,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.556342,0.55,0.2689384926219883,0.9844894247720619,5.214250374119539,31,low,true,Large coherent raw variability and broad phase modulation dominate over the transit-like window.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211939380,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8020708560943604,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.600932,0.55,0.752119427037723,0.9560378968846167,1.9188661129426856,26,low,true,Noisy weak folded feature with poor event-stack support and no convincing repeatable transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211965141,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7891435027122498,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.595115,0.55,0.11858617266052524,0.9175051506787529,5.232504907872023,21,moderate,true,Very low-SNR noisy packet with no coherent folded or event-stack transit signal.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211753556,variable_or_possible_eb,negative,possible_future_training_example,0.6244275569915771,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.520992,0.520992,3.316559672299789,0.9988047850891348,0.34051612718079843,16,moderate,true,Broad deep U-shaped phase structure and strong raw variability are EB/variable-like rather than planet-like.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211910338,uncertain_hold_positive,hold,exclude_for_now,0.5589748024940491,low_to_moderate_morphology_score,manual_hold_excluded_from_training_for_now,not_error_hold_case,0.431539,0.431539,2.363965098218294,0.657632591467109,0.4139388969773068,15,moderate,true,"Compact transit-like folded dip is visually plausible, but low SNR and moderate alias risk keep it as a hold.",complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211944237,variable_or_possible_eb,negative,possible_future_training_example,0.6682336926460266,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.340705,0.05,1.9103807453816442,,,28,period_ambiguous,false,Deep broad period-ambiguous morphology and strong raw variability are consistent with EB/variable behavior.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211341364,false_positive_eb_or_variable,negative,possible_future_training_example,0.7759537696838379,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.5531099856338023,,,30,period_ambiguous,false,Broad period-ambiguous event-stack structure with weak folded evidence supports EB/variable false-positive handling.,complete_codex_visual_review
gatevetter_v0_2_batch_13_manual_review,2026-06-23,EPIC_211828464,reject_as_noise_or_artifact,negative,possible_future_training_example,0.9184139370918274,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.07479296682903429,,,28,period_ambiguous,false,Extreme raw systematics and nearly flat folded views provide no reliable transit-like recovery despite high CNN score.,complete_codex_visual_review
