star_id,y_star,score_max,score_top10mean
EPIC_212139753,0,0.24823305,0.20969852805137634
EPIC_212139758,0,0.2007145,0.17500486969947815
EPIC_212139761,0,0.24199134,0.19998911023139954
EPIC_212139802,0,0.2270729,0.2005828320980072
EPIC_212139826,0,0.26134837,0.19810214638710022
EPIC_212139833,0,0.26668,0.22972436249256134
EPIC_212139839,0,0.22030291,0.18637195229530334
EPIC_212139845,0,0.22794847,0.18079929053783417
EPIC_212139873,0,0.21306914,0.190525621175766
EPIC_212139928,0,0.23572978,0.18592754006385803
EPIC_212140073,0,0.2436581,0.21088485419750214
EPIC_212140084,0,0.2538057,0.19317726790905
EPIC_212140139,0,0.22818232,0.19176624715328217
EPIC_212140140,1,0.23000622,0.19006142020225525
EPIC_212140171,0,0.27692837,0.24783790111541748
EPIC_212140240,0,0.18982804,0.16325154900550842
EPIC_212140241,0,0.2331717,0.20187492668628693
EPIC_212140278,0,0.2561304,0.21972814202308655
EPIC_212140287,0,0.21591409,0.1678018867969513
EPIC_212140320,0,0.2440196,0.22131991386413574
EPIC_212140326,0,0.2712901,0.24190907180309296
EPIC_212140336,0,0.23222001,0.21057450771331787
EPIC_212140348,0,0.22777697,0.15879592299461365
EPIC_212140384,1,0.25353095,0.2358379364013672
EPIC_212140385,0,0.2705285,0.2034122198820114
EPIC_212140399,0,0.2280755,0.2037370204925537
EPIC_212140400,1,0.26204354,0.2364892065525055
EPIC_212140453,0,0.22045374,0.1986028403043747
EPIC_212140457,0,0.24121584,0.2109231948852539
EPIC_212140523,0,0.23245127,0.21033282577991486
EPIC_212140579,0,0.23747894,0.22064049541950226
EPIC_212140618,1,0.24031411,0.22607234120368958
EPIC_212140646,0,0.2220428,0.19554150104522705
EPIC_212140752,1,0.2870106,0.2458740770816803
EPIC_212140852,0,0.19683431,0.1894160360097885
EPIC_212140880,0,0.22704956,0.213258296251297
EPIC_212140886,1,0.28418276,0.24908581376075745
EPIC_212140894,0,0.25274873,0.23360566794872284
EPIC_212140897,0,0.23866558,0.18677189946174622
EPIC_212140940,0,0.2292888,0.14344917237758636
EPIC_212140950,0,0.23001629,0.20873770117759705
EPIC_212140959,0,0.258999,0.22261694073677063
EPIC_212140966,0,0.28553802,0.24221524596214294
EPIC_212140970,1,0.24074066,0.21810314059257507
EPIC_212140975,0,0.22713317,0.198201522231102
EPIC_212140991,1,0.2455868,0.18762794137001038
EPIC_212141001,1,0.22429852,0.1970912665128708
EPIC_212141021,1,0.24403316,0.19883587956428528
EPIC_212141079,0,0.20870848,0.1735485941171646
EPIC_212141081,0,0.26683322,0.22707457840442657
EPIC_212141098,0,0.2330737,0.18864579498767853
EPIC_212141109,1,0.24034987,0.196114182472229
EPIC_212141123,0,0.19556116,0.16445103287696838
EPIC_212141173,0,0.24516709,0.20355990529060364
EPIC_212141177,1,0.22120361,0.2055710107088089
EPIC_212141212,0,0.26420686,0.21973201632499695
EPIC_212141268,0,0.24356543,0.2118365466594696
EPIC_212141282,0,0.257858,0.21574576199054718
EPIC_212141284,1,0.28350076,0.24718745052814484
EPIC_212141290,1,0.25219783,0.2168821543455124
EPIC_212141309,0,0.2841596,0.2210354059934616
EPIC_212141370,0,0.26443654,0.23982219398021698
EPIC_212141372,0,0.21959923,0.1962638944387436
EPIC_212141389,0,0.19513719,0.1468978375196457
EPIC_212141391,1,0.26799485,0.23220627009868622
EPIC_212141399,0,0.25196412,0.22454266250133514
EPIC_212141417,0,0.21461284,0.19414106011390686
EPIC_212141440,0,0.22190417,0.19946134090423584
EPIC_212141509,0,0.20543101,0.188968688249588
EPIC_212141558,0,0.21033289,0.19522592425346375
EPIC_212141606,0,0.12364746,0.10563182830810547
EPIC_212141645,0,0.08129809,0.048556849360466
EPIC_212141646,1,0.23751207,0.21739156544208527
EPIC_212141663,0,0.26710835,0.2369850128889084
EPIC_212141681,1,0.26494786,0.23211273550987244
EPIC_212141692,0,0.21869157,0.19286514818668365
EPIC_212141759,0,0.21685386,0.19501423835754395
EPIC_212141778,0,0.20725878,0.1947501003742218
EPIC_212141783,0,0.25466445,0.23061411082744598
EPIC_212141828,0,0.23153326,0.20283520221710205
EPIC_212141847,0,0.25711757,0.2231273353099823
EPIC_212141886,0,0.22463565,0.2098594456911087
EPIC_212141900,0,0.26229605,0.20478980243206024
EPIC_212141921,0,0.19067042,0.17366890609264374
EPIC_212142000,0,0.22876662,0.1999223679304123
EPIC_212142089,0,0.23081608,0.18748816847801208
EPIC_212142129,0,0.22872585,0.19857700169086456
EPIC_212142153,0,0.28363767,0.24716360867023468
EPIC_212142197,1,0.224993,0.20250113308429718
EPIC_212142261,0,0.19773926,0.18044908344745636
EPIC_212142295,0,0.22044402,0.18978555500507355
EPIC_212142303,0,0.24685514,0.20549090206623077
EPIC_212142318,0,0.23787339,0.2299138307571411
EPIC_212142355,0,0.17681497,0.1708250790834427
EPIC_212142487,0,0.2418818,0.16485393047332764
EPIC_212142503,1,0.24467394,0.21621716022491455
EPIC_212142511,0,0.22242245,0.18613629043102264
EPIC_212142533,0,0.23089471,0.19434413313865662
EPIC_212142542,0,0.22829273,0.19554775953292847
EPIC_212142548,0,0.25919062,0.2234008014202118
EPIC_212142593,0,0.2563532,0.23138001561164856
EPIC_212142638,0,0.2423335,0.20484979450702667
EPIC_212142648,0,0.26057595,0.2112935334444046
EPIC_212142661,0,0.25919998,0.2083677351474762
EPIC_212142735,0,0.23607254,0.22209806740283966
EPIC_212142759,0,0.23297358,0.20477895438671112
EPIC_212142777,0,0.24701196,0.23005929589271545
EPIC_212142828,0,0.2673554,0.23075059056282043
EPIC_212142867,0,0.25364912,0.2216273546218872
EPIC_212142884,0,0.25592488,0.22950541973114014
EPIC_212142919,1,0.2430442,0.223076730966568
EPIC_212142940,0,0.24137959,0.20834609866142273
EPIC_212142944,0,0.24298735,0.21608681976795197
EPIC_212142972,0,0.26359516,0.2301352322101593
EPIC_212143011,0,0.21651101,0.17398729920387268
EPIC_212143076,0,0.25134125,0.23332953453063965
EPIC_212143130,0,0.23882258,0.21402326226234436
EPIC_212143254,1,0.24813841,0.21350374817848206
EPIC_212143260,0,0.2389502,0.18780234456062317
EPIC_212143261,1,0.26297706,0.23731398582458496
EPIC_212143272,1,0.26991057,0.2509942352771759
EPIC_212143283,0,0.26719886,0.23184175789356232
EPIC_212143308,0,0.07624021,0.06343352794647217
EPIC_212143342,0,0.21012779,0.19415250420570374
EPIC_212143366,0,0.25115424,0.21856479346752167
EPIC_212143465,0,0.2139497,0.18333648145198822
EPIC_212143566,0,0.27289486,0.23795251548290253
EPIC_212143623,1,0.23933043,0.20981629192829132
EPIC_212143672,0,0.23858717,0.19854994118213654
EPIC_212143675,0,0.27502045,0.2407643049955368
EPIC_212143713,0,0.26395828,0.2366962879896164
EPIC_212143787,0,0.24223247,0.2128567397594452
EPIC_212143832,1,0.22520718,0.18920092284679413
EPIC_212143833,0,0.23748088,0.19508284330368042
EPIC_212143835,1,0.25075534,0.22195658087730408
EPIC_212143837,1,0.23835987,0.2091473639011383
EPIC_212143838,1,0.1837447,0.1686595231294632
EPIC_212143841,0,0.09917141,0.09107252210378647
EPIC_212143876,0,0.25067514,0.23986443877220154
EPIC_212143886,0,0.21717861,0.16952469944953918
EPIC_212143899,0,0.20405969,0.16678157448768616
EPIC_212143900,0,0.2563258,0.2351134717464447
EPIC_212143910,0,0.24681874,0.20900161564350128
EPIC_212143959,0,0.1929344,0.18599985539913177
EPIC_212144080,0,0.19904928,0.16345982253551483
EPIC_212144120,1,0.22399344,0.1817062795162201
EPIC_212144122,0,0.23239958,0.18142904341220856
EPIC_212144201,0,0.26070917,0.22549280524253845
EPIC_212144326,1,0.21466489,0.17860938608646393
EPIC_212144340,0,0.06680462,0.05428735166788101
EPIC_212144351,0,0.20601296,0.18356551229953766
EPIC_212144370,0,0.17235924,0.14625249803066254
EPIC_212144381,0,0.26940835,0.24174413084983826
EPIC_212144382,0,0.2710945,0.22331292927265167
EPIC_212144415,0,0.26247725,0.2427380383014679
EPIC_212144417,1,0.19513476,0.11235213279724121
EPIC_212144488,0,0.20675607,0.18966782093048096
EPIC_212144511,0,0.2542363,0.2011907398700714
EPIC_212144584,0,0.1926018,0.15272833406925201
EPIC_212144599,1,0.22398087,0.2034454047679901
EPIC_212144611,1,0.24537672,0.20450370013713837
EPIC_212144627,0,0.24349946,0.2094167023897171
EPIC_212144629,1,0.24215268,0.20327815413475037
EPIC_212144630,0,0.27449924,0.24461710453033447
EPIC_212144639,0,0.2696486,0.24062557518482208
EPIC_212144661,0,0.23371397,0.20493891835212708
EPIC_212144672,1,0.24431169,0.19177556037902832
EPIC_212144682,0,0.24469678,0.21528089046478271
EPIC_212144773,0,0.24506798,0.22213420271873474
EPIC_212144800,1,0.09498761,0.08433783054351807
EPIC_212144806,0,0.21289946,0.19920223951339722
EPIC_212144842,0,0.27616534,0.2468356192111969
EPIC_212144877,0,0.21362717,0.19446909427642822
EPIC_212144944,0,0.27115363,0.2147444784641266
EPIC_212144953,1,0.26827148,0.21872131526470184
EPIC_212144959,0,0.24294226,0.21195054054260254
EPIC_212145027,1,0.23343478,0.20650532841682434
EPIC_212145065,0,0.062281307,0.054593175649642944
EPIC_212145073,0,0.23531583,0.2218918800354004
EPIC_212145109,0,0.27287093,0.2595221698284149
EPIC_212145142,0,0.2516333,0.22500748932361603
EPIC_212145160,0,0.28430298,0.23617753386497498
EPIC_212145164,1,0.20115718,0.1785573661327362
EPIC_212145282,0,0.2501425,0.20754869282245636
EPIC_212145287,0,0.19538914,0.1838129311800003
EPIC_212145376,0,0.2206822,0.1805027425289154
EPIC_212145392,0,0.18941085,0.1686933934688568
EPIC_212145415,0,0.23390345,0.20732100307941437
EPIC_212145514,0,0.24044271,0.22507616877555847
EPIC_212145570,1,0.26909256,0.24540963768959045
EPIC_212145624,0,0.2707759,0.21082957088947296
EPIC_212145628,0,0.24592383,0.2136392891407013
EPIC_212145647,0,0.25878668,0.19960713386535645
EPIC_212145656,1,0.3083002,0.2517329752445221
EPIC_212145670,0,0.2369312,0.2112782895565033
EPIC_212145673,0,0.276465,0.24196818470954895
EPIC_212145690,1,0.21481617,0.18493521213531494
EPIC_212145739,1,0.19075674,0.1769043505191803
EPIC_212145761,0,0.2667887,0.23343169689178467
EPIC_212145764,0,0.23644505,0.20853455364704132
EPIC_212145803,1,0.23143822,0.21625640988349915
EPIC_212145814,1,0.19944179,0.17213687300682068
EPIC_212145846,1,0.24067351,0.1927456259727478
EPIC_212145879,0,0.23387595,0.19460293650627136
EPIC_212145909,0,0.24584128,0.2180670201778412
EPIC_212145947,0,0.22981548,0.21277260780334473
EPIC_212145973,1,0.24629268,0.21960806846618652
EPIC_212146042,1,0.21435943,0.15722814202308655
EPIC_212146076,1,0.26159528,0.20641648769378662
EPIC_212146111,0,0.078257576,0.06409852206707001
EPIC_212146174,0,0.22258924,0.20227853953838348
EPIC_212146205,0,0.23983595,0.20852208137512207
EPIC_212146293,0,0.19799663,0.14442352950572968
EPIC_212146306,0,0.25962275,0.21751375496387482
EPIC_212146311,0,0.14796038,0.1221969947218895
EPIC_212146366,0,0.16877323,0.14573602378368378
EPIC_212146393,0,0.15888019,0.12093989551067352
EPIC_212146490,0,0.18111478,0.1383342295885086
EPIC_212146491,1,0.23863253,0.18792128562927246
EPIC_212146500,0,0.10259069,0.07331492751836777
EPIC_212146508,1,0.20353825,0.17522314190864563
EPIC_212146607,0,0.20669825,0.18902580440044403
EPIC_212146635,0,0.28303024,0.23274573683738708
EPIC_212146642,0,0.20910065,0.16340938210487366
EPIC_212146673,0,0.23024929,0.20231756567955017
EPIC_212146679,0,0.20800288,0.13796889781951904
EPIC_212146680,0,0.20647043,0.19325041770935059
EPIC_212146709,1,0.26040894,0.2266247272491455
EPIC_212146749,1,0.22684339,0.19296947121620178
EPIC_212146764,0,0.23306173,0.20010609924793243
EPIC_212146773,1,0.21458587,0.1954321563243866
EPIC_212146802,0,0.25377262,0.22143323719501495
EPIC_212146842,0,0.2410779,0.21961450576782227
EPIC_212146866,1,0.23486485,0.2096666395664215
EPIC_212146879,0,0.27427396,0.2526337504386902
EPIC_212147020,0,0.24417172,0.21328385174274445
EPIC_212147090,0,0.26127172,0.20987935364246368
EPIC_212147133,1,0.1767921,0.16279253363609314
EPIC_212147175,0,0.24822108,0.2257641851902008
EPIC_212147184,0,0.24552488,0.21262383460998535
EPIC_212147259,0,0.23737338,0.21348822116851807
EPIC_212147277,0,0.23882976,0.2176775485277176
EPIC_212147280,0,0.2446151,0.21008510887622833
EPIC_212147322,0,0.020036343,0.011152838356792927
EPIC_212147385,0,0.26235536,0.24456676840782166
EPIC_212147414,0,0.24773046,0.20335128903388977
EPIC_212147434,1,0.26048973,0.2102385014295578
EPIC_212147468,0,0.21377385,0.19420596957206726
EPIC_212147475,0,0.24536657,0.217671200633049
EPIC_212147482,1,0.18994185,0.13499446213245392
EPIC_212147493,0,0.2481719,0.21534094214439392
EPIC_212147494,0,0.24543189,0.22824330627918243
EPIC_212147502,0,0.22839138,0.2169295847415924
EPIC_212147503,0,0.23421812,0.20516490936279297
EPIC_212147525,0,0.24759041,0.22096338868141174
EPIC_212147538,0,0.22527616,0.19915655255317688
EPIC_212147595,0,0.24379405,0.2111014872789383
EPIC_212147680,0,0.2661651,0.23455913364887238
EPIC_212147688,1,0.24195541,0.21209701895713806
EPIC_212147737,0,0.2062119,0.15293040871620178
EPIC_212147744,0,0.22761238,0.19325515627861023
EPIC_212147775,0,0.26574415,0.22442662715911865
EPIC_212147802,0,0.20106918,0.17141778767108917
EPIC_212147816,0,0.18994842,0.1758793592453003
EPIC_212147859,0,0.20875545,0.1893778145313263
EPIC_212147869,0,0.25394827,0.2255520075559616
EPIC_212147871,0,0.22359273,0.1734212338924408
EPIC_212147872,1,0.23385395,0.2025516778230667
EPIC_212147909,0,0.21668345,0.18981190025806427
EPIC_212147986,0,0.22653913,0.20843978226184845
EPIC_212148095,0,0.2374682,0.21819427609443665
EPIC_212148160,0,0.2262822,0.21264353394508362
EPIC_212148173,0,0.23379892,0.18379643559455872
EPIC_212148228,0,0.21667747,0.17967352271080017
EPIC_212148248,0,0.2698093,0.24243013560771942
EPIC_212148290,0,0.19515727,0.15903404355049133
EPIC_212148326,0,0.26833004,0.21388161182403564
EPIC_212148439,0,0.24959508,0.2094477415084839
EPIC_212148445,0,0.20628807,0.10017070919275284
EPIC_212148462,0,0.27091748,0.20886537432670593
EPIC_212148524,1,0.2524079,0.2312915325164795
EPIC_212148538,0,0.29505712,0.2533227801322937
EPIC_212148549,1,0.2614851,0.2247931957244873
EPIC_212148559,0,0.23444597,0.21826176345348358
EPIC_212148593,0,0.20685633,0.19356898963451385
EPIC_212148594,1,0.2525086,0.2351379692554474
EPIC_212148616,0,0.20424637,0.1837121546268463
EPIC_212148667,0,0.24543846,0.21782474219799042
EPIC_212148673,0,0.28032818,0.2672753930091858
EPIC_212148696,1,0.25194475,0.21169491112232208
EPIC_212148704,0,0.17281803,0.1566859483718872
EPIC_212148706,1,0.22127903,0.19320864975452423
EPIC_212148745,0,0.24363904,0.20673906803131104
EPIC_212148813,0,0.12411334,0.10443328320980072
EPIC_212148889,0,0.21808699,0.14871057868003845
EPIC_212148941,0,0.23482618,0.18368636071681976
EPIC_212148980,1,0.2791062,0.24028119444847107
EPIC_212149044,0,0.29187727,0.2360858917236328
EPIC_212149061,0,0.21712498,0.19299712777137756
EPIC_212149069,0,0.21443154,0.13753946125507355
EPIC_212149163,1,0.24068384,0.2050318419933319
EPIC_212149178,0,0.29635963,0.24355629086494446
EPIC_212149210,0,0.15826829,0.14859941601753235
EPIC_212149225,0,0.23695065,0.2150082141160965
EPIC_212149329,0,0.13283221,0.1271952986717224
EPIC_212149413,0,0.30575258,0.2109161615371704
EPIC_212149525,0,0.20437405,0.17086587846279144
EPIC_212149601,0,0.22748102,0.20887525379657745
EPIC_212149620,0,0.20669155,0.19063866138458252
EPIC_212149634,0,0.25041303,0.2287445068359375
EPIC_212149640,0,0.25734168,0.2248496562242508
EPIC_212149642,0,0.2546802,0.2309025526046753
EPIC_212149728,1,0.24151991,0.2153923511505127
EPIC_212149747,1,0.22166613,0.1878397911787033
EPIC_212149781,0,0.24022663,0.20105843245983124
EPIC_212149807,0,0.23796858,0.20840482413768768
EPIC_212149833,0,0.28060228,0.2222822904586792
EPIC_212149839,0,0.21539417,0.1933068186044693
EPIC_212149846,0,0.2637659,0.21160849928855896
EPIC_212149892,0,0.24834697,0.2128370702266693
EPIC_212149956,0,0.20635062,0.187113955616951
EPIC_212150001,0,0.24948145,0.2101273089647293
EPIC_212150006,0,0.2981817,0.2546243369579315
EPIC_212150012,0,0.23310965,0.1881178617477417
EPIC_212150061,0,0.19470906,0.11328674852848053
EPIC_212150118,1,0.2737403,0.24409034848213196
EPIC_212150190,0,0.1871736,0.15108124911785126
EPIC_212150262,0,0.23709846,0.2235766351222992
EPIC_212150294,0,0.20479837,0.1683283895254135
EPIC_212150344,0,0.21151401,0.19516532123088837
EPIC_212150359,1,0.24583995,0.2344931662082672
EPIC_212150423,0,0.2326133,0.20391926169395447
EPIC_212150505,1,0.26097175,0.22822785377502441
EPIC_212150514,0,0.22897333,0.2108108103275299
EPIC_212150541,0,0.23184045,0.20987474918365479
EPIC_212150544,1,0.2759239,0.24676969647407532
EPIC_212150551,0,0.2261398,0.19616982340812683
EPIC_212150572,0,0.24812657,0.2161167562007904
EPIC_212150643,0,0.22538742,0.19579945504665375
EPIC_212150650,0,0.23583561,0.20133495330810547
EPIC_212150665,0,0.2563059,0.24246510863304138
EPIC_212150698,0,0.27345288,0.23598842322826385
EPIC_212150701,1,0.17371628,0.1636383831501007
EPIC_212150739,0,0.23655796,0.2117805927991867
EPIC_212150760,1,0.21589525,0.19138410687446594
EPIC_212150766,0,0.13876295,0.09945017844438553
EPIC_212150781,0,0.26420346,0.23178713023662567
EPIC_212150789,1,0.21198945,0.1814137101173401
EPIC_212150807,1,0.25457373,0.2268279790878296
EPIC_212150818,0,0.26063436,0.2280610054731369
EPIC_212150821,0,0.27253407,0.22806279361248016
EPIC_212150830,0,0.20763938,0.18127194046974182
EPIC_212150844,0,0.24091572,0.21260671317577362
EPIC_212150850,0,0.2594666,0.23617100715637207
EPIC_212150855,0,0.27433148,0.23642078042030334
EPIC_212150879,0,0.24341565,0.2171410322189331
EPIC_212150897,0,0.19894685,0.19208863377571106
EPIC_212150957,0,0.2628651,0.20492437481880188
EPIC_212150988,0,0.22847304,0.2079266756772995
EPIC_212150997,1,0.27369645,0.23035010695457458
EPIC_212151107,0,0.2871811,0.23550720512866974
EPIC_212151130,0,0.23342538,0.19197620451450348
EPIC_212151132,0,0.24765411,0.22586464881896973
EPIC_212151207,0,0.22668162,0.1965562254190445
EPIC_212151225,0,0.20663078,0.19355018436908722
EPIC_212151229,0,0.2124984,0.18271546065807343
EPIC_212151388,0,0.193031,0.16517533361911774
EPIC_212151392,1,0.15545964,0.14765192568302155
EPIC_212151431,1,0.21424459,0.19212312996387482
EPIC_212151440,0,0.22175388,0.19815894961357117
EPIC_212151443,1,0.1995141,0.17006996273994446
EPIC_212151526,0,0.23093037,0.20705263316631317
EPIC_212151550,0,0.26510838,0.2228088080883026
EPIC_212151593,1,0.23069443,0.18880651891231537
EPIC_212151642,0,0.26978052,0.2371794730424881
EPIC_212151653,0,0.2309667,0.2017076015472412
EPIC_212151661,1,0.23199944,0.19396273791790009
EPIC_212151757,0,0.2574622,0.23182764649391174
EPIC_212151765,0,0.24794604,0.21487656235694885
EPIC_212151768,0,0.24798109,0.22404077649116516
EPIC_212151798,0,0.25972795,0.20907866954803467
EPIC_212151802,0,0.23049377,0.19532954692840576
EPIC_212151807,0,0.24734299,0.2306876927614212
EPIC_212151847,0,0.25972325,0.20076322555541992
EPIC_212151882,0,0.2351353,0.2114643156528473
EPIC_212151928,0,0.22775167,0.20082244277000427
EPIC_212151979,1,0.19039778,0.17418797314167023
EPIC_212152021,1,0.24359252,0.201416015625
EPIC_212152042,0,0.22891845,0.20749561488628387
EPIC_212152068,1,0.25316864,0.1869806945323944
EPIC_212152070,0,0.21180066,0.1917048841714859
EPIC_212152076,1,0.28139815,0.26105573773384094
EPIC_212152087,0,0.13139798,0.1232798844575882
EPIC_212152114,0,0.25283876,0.2180577963590622
EPIC_212152132,0,0.22614615,0.20839548110961914
EPIC_212152148,0,0.24289756,0.21480801701545715
EPIC_212152165,0,0.28118607,0.2625826299190521
EPIC_212152175,0,0.25462788,0.21981434524059296
EPIC_212152176,1,0.23752768,0.20125675201416016
EPIC_212152180,1,0.21298541,0.1905461698770523
EPIC_212152200,0,0.2630724,0.23164525628089905
EPIC_212152230,0,0.29522082,0.22456519305706024
EPIC_212152234,0,0.22001266,0.19380983710289001
EPIC_212152241,0,0.24448945,0.21458598971366882
EPIC_212152258,1,0.24320827,0.1802697479724884
EPIC_212152316,0,0.17827232,0.13436752557754517
EPIC_212152325,1,0.25195217,0.19652660191059113
EPIC_212152341,0,0.22078212,0.20449073612689972
EPIC_212152344,0,0.24320014,0.21437537670135498
EPIC_212152410,0,0.21857542,0.19974836707115173
EPIC_212152448,0,0.2408826,0.23410208523273468
EPIC_212152471,1,0.27429467,0.2319701462984085
EPIC_212152498,0,0.25880697,0.24550727009773254
EPIC_212152519,0,0.25924686,0.22198724746704102
EPIC_212152564,1,0.22844255,0.19349637627601624
EPIC_212152628,0,0.21869017,0.2027984857559204
EPIC_212152710,0,0.23522477,0.21182170510292053
EPIC_212152714,1,0.16427013,0.10967610776424408
EPIC_212152768,0,0.2592913,0.2240305244922638
EPIC_212152784,0,0.18772858,0.1736968457698822
EPIC_212152790,0,0.21578579,0.16615676879882812
EPIC_212152808,1,0.2452433,0.2296334207057953
EPIC_212152865,0,0.26511535,0.2314259260892868
EPIC_212152885,0,0.21683095,0.20445427298545837
EPIC_212152922,0,0.21236499,0.19925642013549805
EPIC_212152977,0,0.2609504,0.21753554046154022
EPIC_212153014,0,0.2864968,0.2564045786857605
EPIC_212153032,0,0.24379328,0.18998707830905914
EPIC_212153090,0,0.25212738,0.21213164925575256
EPIC_212153164,0,0.20712528,0.1909516453742981
EPIC_212153230,1,0.24414462,0.2200968712568283
EPIC_212153283,0,0.22602478,0.19890578091144562
EPIC_212153388,0,0.23276684,0.22023959457874298
EPIC_212153411,0,0.23221421,0.201205775141716
EPIC_212153505,0,0.25840715,0.22048445045948029
EPIC_212153510,0,0.27741018,0.24497206509113312
EPIC_212153626,1,0.23669846,0.21411451697349548
EPIC_212153650,0,0.2303424,0.18930236995220184
EPIC_212153719,0,0.21548378,0.18795062601566315
EPIC_212153751,0,0.21228746,0.11435035616159439
EPIC_212153809,0,0.19230506,0.17697033286094666
EPIC_212153831,0,0.23514587,0.2132418155670166
EPIC_212153876,0,0.25220117,0.188868448138237
EPIC_212153941,0,0.24445215,0.19973379373550415
EPIC_212153943,1,0.25498134,0.23356373608112335
EPIC_212153944,0,0.20830718,0.18768732249736786
EPIC_212153952,1,0.26313812,0.25052258372306824
EPIC_212153957,0,0.21453635,0.19565024971961975
EPIC_212154066,1,0.2406568,0.2198648750782013
EPIC_212154332,0,0.24264577,0.21836021542549133
EPIC_212154350,1,0.3164852,0.25089403986930847
EPIC_212154371,0,0.25688887,0.23552747070789337
EPIC_212154377,0,0.21796507,0.20378467440605164
EPIC_212154416,0,0.22966382,0.21196012198925018
EPIC_212154462,0,0.2490868,0.21231123805046082
EPIC_212154486,0,0.27324483,0.22555705904960632
EPIC_212154489,0,0.22311558,0.20385348796844482
EPIC_212154564,0,0.2419052,0.21874098479747772
EPIC_212154565,0,0.27943262,0.23881776630878448
EPIC_212154588,1,0.25840372,0.22782334685325623
EPIC_212154639,0,0.22902144,0.20929427444934845
EPIC_212154709,0,0.24233754,0.17954042553901672
EPIC_212154792,0,0.2605519,0.23068276047706604
EPIC_212154812,1,0.17807056,0.1327056586742401
EPIC_212154828,0,0.27547702,0.23410916328430176
EPIC_212154829,0,0.21370597,0.19816431403160095
EPIC_212154839,0,0.22297776,0.19402122497558594
EPIC_212154902,0,0.22124656,0.18734228610992432
EPIC_212154904,0,0.25712016,0.230081707239151
EPIC_212154925,1,0.18576811,0.1310100257396698
EPIC_212154941,0,0.24252836,0.20074990391731262
EPIC_212154949,0,0.21332285,0.19017066061496735
EPIC_212154952,0,0.22799364,0.20680446922779083
EPIC_212154960,1,0.2867579,0.2384762465953827
EPIC_212155023,1,0.18033625,0.14245586097240448
EPIC_212155026,1,0.28368694,0.2584882080554962
EPIC_212155058,1,0.23467353,0.20687560737133026
EPIC_212155124,0,0.18432665,0.17145822942256927
EPIC_212155166,0,0.22919917,0.20937581360340118
EPIC_212155214,0,0.24973723,0.193993479013443
EPIC_212155215,1,0.28296608,0.2374202013015747
EPIC_212155220,0,0.24885996,0.22394761443138123
EPIC_212155226,0,0.25133827,0.2179170399904251
EPIC_212155299,1,0.2650279,0.24315540492534637
EPIC_212155361,1,0.22565793,0.19096919894218445
EPIC_212155411,0,0.20670201,0.18893077969551086
EPIC_212155433,0,0.21155006,0.20014646649360657
EPIC_212155435,0,0.23465998,0.20096762478351593
EPIC_212155464,1,0.27096996,0.24721932411193848
EPIC_212155476,0,0.2402693,0.21583989262580872
EPIC_212155481,0,0.2584435,0.23726777732372284
EPIC_212155611,1,0.23565866,0.20942839980125427
EPIC_212155648,1,0.2191201,0.20099742710590363
EPIC_212155693,0,0.22175603,0.18977022171020508
EPIC_212155703,1,0.24450348,0.22585925459861755
EPIC_212155719,0,0.19309841,0.16599875688552856
EPIC_212155810,0,0.29865235,0.23814983665943146
EPIC_212155818,0,0.24453042,0.19790400564670563
EPIC_212155826,0,0.22533469,0.18748803436756134
EPIC_212155828,0,0.26717904,0.22410833835601807
EPIC_212155831,0,0.22187136,0.18743857741355896
EPIC_212155839,1,0.23435852,0.21445009112358093
EPIC_212155860,0,0.23572937,0.19443953037261963
EPIC_212155875,0,0.24089122,0.2166508436203003
EPIC_212155880,0,0.24034184,0.2035295069217682
EPIC_212155930,1,0.22315034,0.17309057712554932
EPIC_212155939,0,0.28366148,0.23957419395446777
EPIC_212155946,0,0.23752533,0.21296603977680206
EPIC_212155956,0,0.06201378,0.05108477547764778
EPIC_212156019,1,0.24179281,0.20929796993732452
EPIC_212156085,0,0.29904988,0.24918177723884583
EPIC_212156123,0,0.24784777,0.2247926890850067
EPIC_212156183,0,0.22986063,0.20400409400463104
EPIC_212156198,0,0.23099953,0.18946321308612823
EPIC_212156201,0,0.21163636,0.2053152620792389
EPIC_212156288,0,0.23109016,0.19295895099639893
EPIC_212156324,0,0.27413255,0.2352888137102127
EPIC_212156336,0,0.19147481,0.1602192521095276
EPIC_212156374,0,0.23972312,0.2226233035326004
EPIC_212156378,0,0.2463532,0.21184071898460388
EPIC_212156406,1,0.23989192,0.18717651069164276
EPIC_212156461,1,0.23966412,0.2111997902393341
EPIC_212156467,0,0.20104016,0.14759498834609985
EPIC_212156474,0,0.24337432,0.19690127670764923
EPIC_212156508,0,0.23275661,0.19662539660930634
EPIC_212156520,0,0.2432694,0.20897650718688965
EPIC_212156560,0,0.24303718,0.2079521119594574
EPIC_212156577,1,0.22135262,0.20007939636707306
EPIC_212156578,0,0.26384085,0.2293466329574585
EPIC_212156640,0,0.23098597,0.16632750630378723
EPIC_212156645,0,0.23563878,0.210795596241951
EPIC_212156647,0,0.17896432,0.15483668446540833
EPIC_212156673,0,0.2410035,0.21610863506793976
EPIC_212156681,0,0.26586035,0.23425762355327606
EPIC_212156732,0,0.23750417,0.21419422328472137
EPIC_212156739,0,0.26044458,0.22012755274772644
EPIC_212156808,0,0.26234326,0.22026261687278748
EPIC_212156811,0,0.22419354,0.21050509810447693
