epic_id,cnn_model_path,cnn_score,cnn_score_name,cnn_role,morphology_positive,cnn_policy_version,autovet_batch,autovet_stage,autovet_label,autovet_reason,autovet_score,autovet_period_days,autovet_threshold,autovet_recommended_action,period_gate,odd_even_gate,secondary_eclipse_gate,oot_variability_gate,depth_consistency_gate,event_cluster_gate,alias_gate,thruster_cadence_gate,diagnostic_gate_summary,manual_label,manual_reason,manual_reviewer,manual_review_date,manual_next_action,manual_confidence,stage_f_label,stage_f_reason,stage_g_label,stage_g_reason,promotion_status,final_candidate_status,training_label,training_label_source,used_for_training,eligible_for_future_vetter_training,review_level,manual_vetted,diagnostic_vetted,autovet_only,master_label,master_reason,master_next_action,decision_authority,has_conflict,conflict_reason,source_files,last_updated,cnn_manual_conflict,cnn_manual_conflict_reason
EPIC_211911273,models/k2_nocrop_flux_seed46_split303.best.keras,0.7800821661949158,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.7138696248348871,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,noise_or_artifact,"Manual review favors noise/artifact rather than a planet-like candidate. Although the reported primary SNR is very high, the apparent transit duration is extremely long at about 11.77 hours for P=3.32d, suggesting broad variability or folded systematic structure rather than a clean transit. Odd/even consistency is only mediocre with ratio about 0.776 and explicit delta about 0.242, and there is half-period alias support. Period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",user_provided_manual_review,2026-05-25,reject_from_candidate_pipeline,high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,noise_or_artifact,"Manual review favors noise/artifact rather than a planet-like candidate. Although the reported primary SNR is very high, the apparent transit duration is extremely long at about 11.77 hours for P=3.32d, suggesting broad variability or folded systematic structure rather than a clean transit. Odd/even consistency is only mediocre with ratio about 0.776 and explicit delta about 0.242, and there is half-period alias support. Period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",reject_from_candidate_pipeline,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv,2026-05-25,none,CNN score is moderate and does not materially conflict with manual rejection.
EPIC_211915147,models/k2_nocrop_flux_seed46_split303.best.keras,0.9500885009765624,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.7097258685550368,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,candidate_like,"Manual review promotes this as a caveated candidate-like signal. A good primary dip is visible, odd/even consistency is excellent with ratio about 0.983 and explicit delta about 0.017, there is no meaningful positive secondary eclipse, event-family support is strong with 21 events, and CNN morphology score is high. However the promotion is caveated because primary SNR is weak around 4.62, apparent duration is very long at about 8.34 hours for P=1.81d, OOT variability is high at about 0.69x transit depth, and the period source is event-spacing fallback with stronger double-period support. Promote to Stage F validation with OOT detrending, duration sanity check, period validation, and EB diagnostic review.",user_provided_manual_review,2026-05-25,promote_to_stage_f_validation_with_oot_duration_and_eb_caveats,high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,candidate_like,"Manual review promotes this as a caveated candidate-like signal. A good primary dip is visible, odd/even consistency is excellent with ratio about 0.983 and explicit delta about 0.017, there is no meaningful positive secondary eclipse, event-family support is strong with 21 events, and CNN morphology score is high. However the promotion is caveated because primary SNR is weak around 4.62, apparent duration is very long at about 8.34 hours for P=1.81d, OOT variability is high at about 0.69x transit depth, and the period source is event-spacing fallback with stronger double-period support. Promote to Stage F validation with OOT detrending, duration sanity check, period validation, and EB diagnostic review.",promote_to_stage_f_validation_with_oot_duration_and_eb_caveats,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv,2026-05-25,none,"High CNN morphology score is consistent with the visible primary dip, but CNN is not the promotion authority; manual review promotes with explicit caveats."
EPIC_211920612,models/k2_nocrop_flux_seed46_split303.best.keras,0.8228314518928528,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,hold_batch1,stage_i_internal_autovet,auto_hold_needs_review,"original AutoVet evidence had missing/weak saved period support; EB risk features: odd_even_ratio=0.3038, odd_even_delta=0.9821, secondary_ratio=0, alias_risk=low",0.7184317753187355,0.62108,,run_period_search_before_label_update,fail,unknown,unknown,pass,unknown,pass,pass,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=pass; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Strong dip-like morphology, but physically broken. Period = 0.62108 d / 14.91 h. Transit duration = 1.8695 d / 44.87 h, longer than the orbital period. Severe odd/even mismatch: odd_even_depth_ratio = 0.304. CNN score = 0.823 is morphology-only and should not rescue it.",user_provided_manual_review,2026-05-25,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Strong dip-like morphology, but physically broken. Period = 0.62108 d / 14.91 h. Transit duration = 1.8695 d / 44.87 h, longer than the orbital period. Severe odd/even mismatch: odd_even_depth_ratio = 0.304. CNN score = 0.823 is morphology-only and should not rescue it.",reject,manual_review,true,manual_label disagrees with autovet_label; manual_label updates existing_candidate_ledger_state,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,2026-05-25,none,CNN score is morphology-only and should not override failed validation checks or impossible duration geometry.
EPIC_211933215,models/k2_nocrop_flux_seed46_split303.best.keras,0.7312652468681335,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.690151376335286,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,Too weak and period-unstable. Primary depth is shallow: 0.000394. SNR is only moderate: 11.86. Period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is very high: 1039. CNN score = 0.731 is morphology-only.,user_provided_manual_review,2026-05-25,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,Too weak and period-unstable. Primary depth is shallow: 0.000394. SNR is only moderate: 11.86. Period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is very high: 1039. CNN score = 0.731 is morphology-only.,reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,2026-05-25,none,CNN score is morphology-only and should not override weak period support or period instability.
EPIC_211935518,models/k2_nocrop_flux_seed46_split303.best.keras,0.7694324254989624,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.7088252822579701,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,low_priority_negative,"Visible dip exists and metrics are not terrible, but too noisy / unreliable to promote. Primary depth = 0.005235. SNR = 174.90. Odd/even agreement is good: ratio = 0.929. No meaningful secondary. However period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is high: 751. CNN score = 0.769 is morphology-only.",user_provided_manual_review,2026-05-25,reject_low_priority,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,low_priority_negative,"Visible dip exists and metrics are not terrible, but too noisy / unreliable to promote. Primary depth = 0.005235. SNR = 174.90. Odd/even agreement is good: ratio = 0.929. No meaningful secondary. However period source = event_spacing_fallback. Autovet says no reliable saved period support. Candidate period count is high: 751. CNN score = 0.769 is morphology-only.",reject_low_priority,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,2026-05-25,none,CNN score is morphology-only and does not override fallback-period support and unreliable validation.
EPIC_211939206,models/k2_nocrop_flux_seed46_split303.best.keras,0.7356958985328674,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6997606311531702,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,low_priority_negative,"Best-looking noise case. Some transit-like dip morphology exists, but validation is weak. Primary depth = 0.001054. SNR = 43.47. Odd/even agreement is imperfect: ratio = 0.712, delta = 0.310. Alias risk = moderate. Strong alias/double-period support: alias_best_period_days = 3.16692, support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count is extremely high: 1671. CNN score = 0.736 is morphology-only.",user_provided_manual_review,2026-05-25,reject_low_priority,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,low_priority_negative,"Best-looking noise case. Some transit-like dip morphology exists, but validation is weak. Primary depth = 0.001054. SNR = 43.47. Odd/even agreement is imperfect: ratio = 0.712, delta = 0.310. Alias risk = moderate. Strong alias/double-period support: alias_best_period_days = 3.16692, support_ratio = 0.889. Period source = event_spacing_fallback. Candidate period count is extremely high: 1671. CNN score = 0.736 is morphology-only.",reject_low_priority,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,2026-05-25,none,"CNN score is morphology-only and should not override weak validation, alias risk, or fallback-period support."
EPIC_211942823,models/k2_nocrop_flux_seed46_split303.best.keras,0.6873986721038818,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6809323352363587,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual visual review sees no convincing dip; folded view appears essentially flat / line-like. Primary depth is shallow: 0.000423. SNR = 13.01. Period = 0.20432 d / 4.90 h. Transit duration = 0.36777 d / 8.83 h, longer than the orbital period. Odd/even agreement is weak: ratio = 0.702. Alias risk = high. Period source = event_spacing_fallback. Candidate period count is high: 1049.",user_provided_manual_review,2026-05-25,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual visual review sees no convincing dip; folded view appears essentially flat / line-like. Primary depth is shallow: 0.000423. SNR = 13.01. Period = 0.20432 d / 4.90 h. Transit duration = 0.36777 d / 8.83 h, longer than the orbital period. Odd/even agreement is weak: ratio = 0.702. Alias risk = high. Period source = event_spacing_fallback. Candidate period count is high: 1049.",reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,2026-05-25,none,"CNN morphology is not promotion authority; manual rejection is driven by no convincing dip, impossible duration geometry, high alias risk, and fallback period support."
EPIC_211944670,models/k2_nocrop_flux_seed46_split303.best.keras,0.9806146025657654,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6823384197341636,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,low_priority_negative,"Manual review sees a dip, but not good enough for promotion. OOT behaviour is acceptable. Primary depth = 0.002908. SNR is very low: 3.02. Odd/even agreement is imperfect: ratio = 0.721. No secondary eclipse detected. Duration is physically plausible: 1.47 h at P = 1.55281 d. But period source = event_spacing_fallback. Alias risk = moderate. Strong double-period support: alias_best_period_days = 3.10562, support_ratio = 1.0. Candidate period count is high: 865. CNN score = 0.981 is morphology-only and should not override weak validation.",user_provided_manual_review,2026-05-25,reject_low_priority,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,low_priority_negative,"Manual review sees a dip, but not good enough for promotion. OOT behaviour is acceptable. Primary depth = 0.002908. SNR is very low: 3.02. Odd/even agreement is imperfect: ratio = 0.721. No secondary eclipse detected. Duration is physically plausible: 1.47 h at P = 1.55281 d. But period source = event_spacing_fallback. Alias risk = moderate. Strong double-period support: alias_best_period_days = 3.10562, support_ratio = 1.0. Candidate period count is high: 865. CNN score = 0.981 is morphology-only and should not override weak validation.",reject_low_priority,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic46/manual_vetting_decisions_cumulative_20260525_epic46.csv,2026-05-25,none,CNN score is high but morphology-only; manual review rejects low priority because SNR is very low with fallback-period support and strong double-period alias support.
EPIC_211945246,models/k2_nocrop_flux_seed46_split303.best.keras,0.7421477437019348,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6947440436290104,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,low_priority_negative,"Folded light curve shows only a small weak possible dip. Secondary diagnostic is flat / line-like, with no meaningful secondary eclipse. Primary depth is shallow: 0.000907. SNR is weak: 6.65. Odd/even is acceptable but not clean: ratio = 0.786. OOT is good: oot_variability_to_depth = 0.0119. Period source = event_spacing_fallback. Candidate period count = 698. Not convincing enough for promotion.",user_provided_manual_review,2026-05-28,reject_low_priority,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,low_priority_negative,"Folded light curve shows only a small weak possible dip. Secondary diagnostic is flat / line-like, with no meaningful secondary eclipse. Primary depth is shallow: 0.000907. SNR is weak: 6.65. Odd/even is acceptable but not clean: ratio = 0.786. OOT is good: oot_variability_to_depth = 0.0119. Period source = event_spacing_fallback. Candidate period count = 698. Not convincing enough for promotion.",reject_low_priority,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,2026-05-28,none,CNN remains morphology-only and does not override weak manual/validation context.
EPIC_211945592,models/k2_nocrop_flux_seed46_split303.best.keras,0.6816451549530029,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6791424709002176,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual review suggests heavy noise and/or possible EB-like contamination. Primary depth = 0.002213. SNR = 119.76, but likely driven by structured noise / non-planet morphology. OOT variability is high: oot_variability_to_depth = 0.249. Odd/even is only moderately acceptable: ratio = 0.845. Period source = event_spacing_fallback. Candidate period count = 1248. CNN score = 0.682 is morphology-only and does not rescue it.",user_provided_manual_review,2026-05-28,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual review suggests heavy noise and/or possible EB-like contamination. Primary depth = 0.002213. SNR = 119.76, but likely driven by structured noise / non-planet morphology. OOT variability is high: oot_variability_to_depth = 0.249. Odd/even is only moderately acceptable: ratio = 0.845. Period source = event_spacing_fallback. Candidate period count = 1248. CNN score = 0.682 is morphology-only and does not rescue it.",reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,2026-05-28,none,CNN score is morphology-only and does not override structured-noise or possible EB-like context.
EPIC_211949114,models/k2_nocrop_flux_seed46_split303.best.keras,0.661672830581665,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6732842907035828,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,Manual review classifies this as noise despite some decent metrics. Primary depth = 0.001353. SNR = 87.44. Odd/even is decent: ratio = 0.885. No detected secondary. But OOT variability is high: oot_variability_to_depth = 0.288. Period source = event_spacing_fallback. Candidate period count = 1258. Context is too unstable for promotion.,user_provided_manual_review,2026-05-28,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,Manual review classifies this as noise despite some decent metrics. Primary depth = 0.001353. SNR = 87.44. Odd/even is decent: ratio = 0.885. No detected secondary. But OOT variability is high: oot_variability_to_depth = 0.288. Period source = event_spacing_fallback. Candidate period count = 1258. Context is too unstable for promotion.,reject,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,2026-05-28,none,CNN remains morphology-only and does not override unstable validation context.
EPIC_211952381,models/k2_nocrop_flux_seed46_split303.best.keras,0.8226560354232788,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,hold_batch1,stage_i_internal_autovet,auto_hold_needs_review,original AutoVet evidence had missing/weak saved period support,0.7236856790648142,3.02604,,run_period_search_before_label_update,fail,unknown,unknown,pass,unknown,pass,pass,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=pass; thruster_cadence_gate=unknown,reject_as_noise_or_artifact,"Manual review suggests noise / possible EB-like morphology. Stage F already held it due to poor visual/metric confidence. Primary depth = 0.001463. SNR = 18.06. Odd/even is weak: ratio = 0.717. OOT variability is high: oot_variability_to_depth = 0.355. Period source = saved_validation_period, but metrics and visual confidence still fail. Reject despite saved period support.",user_provided_manual_review,2026-05-28,reject,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,reject_as_noise_or_artifact,"Manual review suggests noise / possible EB-like morphology. Stage F already held it due to poor visual/metric confidence. Primary depth = 0.001463. SNR = 18.06. Odd/even is weak: ratio = 0.717. OOT variability is high: oot_variability_to_depth = 0.355. Period source = saved_validation_period, but metrics and visual confidence still fail. Reject despite saved period support.",reject,manual_review,true,manual_label disagrees with autovet_label; manual_label updates existing_candidate_ledger_state,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,2026-05-28,none,CNN remains morphology-only and does not override failed manual visual/metric confidence.
EPIC_211953866,models/k2_nocrop_flux_seed46_split303.best.keras,0.9902045726776124,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6811889124947291,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,candidate_like,"Manual visual review is very positive. Folded light curve and transit zoom show a clear coherent primary dip. Event stack shows multiple events contributing to the dip structure. Primary depth = 0.024265. CNN score = 0.990 supports strong morphology, but remains morphology-only. Odd/even is acceptable: ratio = 0.883. Duration is plausible: 3.43 h at P = 1.78777 d. No convincing positive phase-0.5 secondary. Caveats: fallback period, candidate_period_count = 1013, OOT/depth = 0.400, low numeric SNR = 3.30, large radius ratio = 0.156. Promote only for deeper Stage G evaluation, not planet_like / confirmed.",user_provided_manual_review,2026-05-28,promote_to_stage_g,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,candidate_like,"Manual visual review is very positive. Folded light curve and transit zoom show a clear coherent primary dip. Event stack shows multiple events contributing to the dip structure. Primary depth = 0.024265. CNN score = 0.990 supports strong morphology, but remains morphology-only. Odd/even is acceptable: ratio = 0.883. Duration is plausible: 3.43 h at P = 1.78777 d. No convincing positive phase-0.5 secondary. Caveats: fallback period, candidate_period_count = 1013, OOT/depth = 0.400, low numeric SNR = 3.30, large radius ratio = 0.156. Promote only for deeper Stage G evaluation, not planet_like / confirmed.",promote_to_stage_g,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,2026-05-28,none,"CNN supports morphology only; manual review promotes for deeper Stage G evaluation with caveats, not as a confirmed planet."
EPIC_211959522,models/k2_nocrop_flux_seed46_split303.best.keras,0.6675747036933899,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.674125012959353,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,uncertain_hold,"Folded view shows a small possible primary dip, but not enough for candidate_like. Odd/even agreement is excellent: ratio = 0.974. No obvious phase-0.5 secondary. But depth is very shallow: 0.000614. SNR is modest: 10.62. OOT variability is very high relative to depth: oot_variability_to_depth = 0.859. Event stack does not show a clearly repeated aligned transit-like dip. Period source = event_spacing_fallback. Candidate period count = 1066. Keep on hold; do not use for training yet.",user_provided_manual_review,2026-05-28,keep_hold,not_provided,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,uncertain_hold,"Folded view shows a small possible primary dip, but not enough for candidate_like. Odd/even agreement is excellent: ratio = 0.974. No obvious phase-0.5 secondary. But depth is very shallow: 0.000614. SNR is modest: 10.62. OOT variability is very high relative to depth: oot_variability_to_depth = 0.859. Event stack does not show a clearly repeated aligned transit-like dip. Period source = event_spacing_fallback. Candidate period count = 1066. Keep on hold; do not use for training yet.",keep_hold,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260528_epic53/manual_vetting_decisions_cumulative_20260528_epic53.csv,2026-05-28,none,"CNN remains morphology-only and does not override hold status from shallow depth, high OOT variability, and unclear event-stack support."
