base_weight_set,penalty_weight_set,penalty_scale,threshold,predicted_positives,tp,fp,tn,fn,precision,recall,f1,top_5_tp,top_5_fp,top_5_precision,top_10_tp,top_10_fp,top_10_precision,meets_precision_target,meets_recall_floor,selection_bucket
4,4,0.85,0.575,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,4,1.0,0.575,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,0,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,1,0.85,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,1,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,3,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,4,0.85,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,4,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,0,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,1,0.85,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,1,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,3,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,4,0.85,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,4,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,0,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,1,0.85,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,1,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,3,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,4,0.85,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,4,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,0,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,0,1.15,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,1,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,2,1.15,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,3,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,3,1.15,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,4,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,0,1.15,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,1,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,2,1.15,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,3,1.15,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,4,1.0,0.55,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,0,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,1,1.0,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,1,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,2,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,3,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,4,1.0,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,0,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,1,1.0,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,2,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,3,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,4,1.0,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,0,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,1,1.0,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,1,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,2,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,3,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,4,1.0,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,0,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,1,1.0,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,1,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,2,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,3,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,4,1.0,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,1,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,4,1.15,0.525,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,0,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,1,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,3,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,4,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,0,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,1,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,3,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,4,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,0,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,1,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,4,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,1,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,3,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,4,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,1,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
4,4,1.15,0.5,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,1,1.15,0.475,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,1,1.15,0.475,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
1,4,1.15,0.475,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
2,1,1.15,0.475,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
3,1,1.15,0.475,4,2,2,29,5,0.5,0.2857142857142857,0.36363636363636365,2,3,0.4,2,8,0.2,True,True,0
0,0,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,0,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,0,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,1,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,1,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,2,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,2,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,2,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,3,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,3,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,3,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,4,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,4,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,4,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,0,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,0,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,1,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,1,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,2,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,2,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,3,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,3,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,4,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,4,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,0,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,0,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,0,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,1,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,1,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,2,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,2,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,2,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,3,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,3,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,4,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,4,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,4,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,1.0,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,1,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,1,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,1,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,2,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,2,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,2,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,2,1.0,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,3,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,3,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,3,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,4,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,4,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,4,0.85,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,4,1.0,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,0,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,0,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,1,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,1,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,2,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,2,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,3,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,3,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,4,0.55,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
4,4,0.7,0.75,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,0,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,0,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,0,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,0,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,0,1.15,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,1,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,1,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,1,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,1,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,2,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,2,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,2,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,2,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,2,1.15,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,3,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,3,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,3,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,3,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,4,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,4,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,4,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,4,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
0,4,1.15,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,0,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,0,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,0,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,0,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,1,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,1,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,1,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,2,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,2,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,2,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,2,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,3,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,3,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,3,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,4,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,4,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,4,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
1,4,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,0,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,0,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,0,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,0,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,1,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,1,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,1,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,2,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,2,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,2,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,2,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,3,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,3,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,3,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,3,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,4,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,4,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,4,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
2,4,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,0.85,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,1.0,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,0,1.15,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,1,0.55,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
3,1,0.7,0.725,2,1,1,30,6,0.5,0.14285714285714285,0.22222222222222224,2,3,0.4,2,8,0.2,True,False,1
